 time            v(voutp)        v(voutn)       
 9.21000000e-10  1.24250502e+00  1.13869046e+00 
 9.23000000e-10  1.24080050e+00  1.14037247e+00 
 9.25000000e-10  1.23906912e+00  1.14207907e+00 
 9.27000000e-10  1.23731208e+00  1.14380911e+00 
 9.29000000e-10  1.23553064e+00  1.14556141e+00 
 9.31000000e-10  1.23372599e+00  1.14733489e+00 
 9.33000000e-10  1.23189910e+00  1.14912870e+00 
 9.35000000e-10  1.23005074e+00  1.15094222e+00 
 9.37000000e-10  1.22818144e+00  1.15277503e+00 
 9.39000000e-10  1.22629156e+00  1.15462684e+00 
 9.41000000e-10  1.22438144e+00  1.15649737e+00 
 9.43000000e-10  1.22245145e+00  1.15838630e+00 
 9.45000000e-10  1.22050210e+00  1.16029315e+00 
 9.47000000e-10  1.21853398e+00  1.16221735e+00 
 9.49000000e-10  1.21654781e+00  1.16415823e+00 
 9.51000000e-10  1.21454432e+00  1.16611510e+00 
 9.53000000e-10  1.21252421e+00  1.16808732e+00 
 9.55000000e-10  1.21048806e+00  1.17007435e+00 
 9.57000000e-10  1.20843636e+00  1.17207577e+00 
 9.59000000e-10  1.20636946e+00  1.17409124e+00 
 9.61000000e-10  1.20428764e+00  1.17612052e+00 
 9.63000000e-10  1.20219118e+00  1.17816337e+00 
 9.65000000e-10  1.20008036e+00  1.18021949e+00 
 9.67000000e-10  1.19795556e+00  1.18228855e+00 
 9.69000000e-10  1.19581723e+00  1.18437011e+00 
 9.71000000e-10  1.19366589e+00  1.18646367e+00 
 9.73000000e-10  1.19150212e+00  1.18856869e+00 
 9.75000000e-10  1.18932650e+00  1.19068460e+00 
 9.77000000e-10  1.18713966e+00  1.19281082e+00 
 9.79000000e-10  1.18494219e+00  1.19494678e+00 
 9.81000000e-10  1.18273468e+00  1.19709191e+00 
 9.83000000e-10  1.18051776e+00  1.19924563e+00 
 9.85000000e-10  1.17829207e+00  1.20140735e+00 
 9.87000000e-10  1.17605829e+00  1.20357641e+00 
 9.89000000e-10  1.17381714e+00  1.20575215e+00 
 9.91000000e-10  1.17156933e+00  1.20793390e+00 
 9.93000000e-10  1.16931557e+00  1.21012097e+00 
 9.95000000e-10  1.16705653e+00  1.21231274e+00 
 9.97000000e-10  1.16479280e+00  1.21450862e+00 
 9.98500000e-10  1.16309224e+00  1.21615793e+00 
 1.00000000e-09  1.16138952e+00  1.21780908e+00 
 1.00020000e-09  1.16116232e+00  1.21802938e+00 
 1.00060000e-09  1.16070785e+00  1.21847004e+00 
 1.00140000e-09  1.15979851e+00  1.21935170e+00 
 1.00300000e-09  1.15797829e+00  1.22111628e+00 
 1.00500000e-09  1.15570034e+00  1.22332417e+00 
 1.00700000e-09  1.15341973e+00  1.22553418e+00 
 1.00900000e-09  1.15113683e+00  1.22774595e+00 
 1.01100000e-09  1.14885205e+00  1.22995910e+00 
 1.01300000e-09  1.14656583e+00  1.23217321e+00 
 1.01500000e-09  1.14427864e+00  1.23438785e+00 
 1.01700000e-09  1.14199098e+00  1.23660253e+00 
 1.01900000e-09  1.13970335e+00  1.23881677e+00 
 1.02100000e-09  1.13741627e+00  1.24103008e+00 
 1.02300000e-09  1.13513020e+00  1.24324201e+00 
 1.02500000e-09  1.13284562e+00  1.24545208e+00 
 1.02700000e-09  1.13056296e+00  1.24765990e+00 
 1.02900000e-09  1.12828266e+00  1.24986505e+00 
 1.03100000e-09  1.12600518e+00  1.25206714e+00 
 1.03300000e-09  1.12373106e+00  1.25426580e+00 
 1.03500000e-09  1.12146101e+00  1.25646056e+00 
 1.03700000e-09  1.11919605e+00  1.25865085e+00 
 1.03900000e-09  1.11693777e+00  1.26083582e+00 
 1.04100000e-09  1.11468858e+00  1.26301414e+00 
 1.04300000e-09  1.11245214e+00  1.26518372e+00 
 1.04500000e-09  1.11023381e+00  1.26734138e+00 
 1.04700000e-09  1.10804108e+00  1.26948241e+00 
 1.04900000e-09  1.10588398e+00  1.27160017e+00 
 1.05100000e-09  1.10377528e+00  1.27368575e+00 
 1.05300000e-09  1.10173047e+00  1.27572775e+00 
 1.05500000e-09  1.09976734e+00  1.27771227e+00 
 1.05700000e-09  1.09790520e+00  1.27962332e+00 
 1.05900000e-09  1.09616372e+00  1.28144338e+00 
 1.06100000e-09  1.09456144e+00  1.28315450e+00 
 1.06300000e-09  1.09311424e+00  1.28473951e+00 
 1.06500000e-09  1.09183382e+00  1.28618343e+00 
 1.06700000e-09  1.09072659e+00  1.28747483e+00 
 1.06900000e-09  1.08979302e+00  1.28860688e+00 
 1.07100000e-09  1.08902773e+00  1.28957800e+00 
 1.07300000e-09  1.08842019e+00  1.29039183e+00 
 1.07500000e-09  1.08795614e+00  1.29105669e+00 
 1.07700000e-09  1.08761929e+00  1.29158433e+00 
 1.07900000e-09  1.08739326e+00  1.29198842e+00 
 1.08100000e-09  1.08726333e+00  1.29228283e+00 
 1.08300000e-09  1.08721768e+00  1.29248012e+00 
 1.08500000e-09  1.08724806e+00  1.29259034e+00 
 1.08700000e-09  1.08734980e+00  1.29262052e+00 
 1.08900000e-09  1.08752115e+00  1.29257472e+00 
 1.09100000e-09  1.08776221e+00  1.29245455e+00 
 1.09300000e-09  1.08807372e+00  1.29226018e+00 
 1.09500000e-09  1.08845600e+00  1.29199138e+00 
 1.09700000e-09  1.08890810e+00  1.29164844e+00 
 1.09900000e-09  1.08942755e+00  1.29123282e+00 
 1.10100000e-09  1.09001046e+00  1.29074734e+00 
 1.10300000e-09  1.09065205e+00  1.29019599e+00 
 1.10500000e-09  1.09134733e+00  1.28958343e+00 
 1.10700000e-09  1.09209184e+00  1.28891434e+00 
 1.10900000e-09  1.09288208e+00  1.28819280e+00 
 1.11100000e-09  1.09371580e+00  1.28742193e+00 
 1.11300000e-09  1.09459190e+00  1.28660371e+00 
 1.11500000e-09  1.09551008e+00  1.28573917e+00 
 1.11700000e-09  1.09647040e+00  1.28482867e+00 
 1.11900000e-09  1.09747278e+00  1.28387245e+00 
 1.12100000e-09  1.09851671e+00  1.28287090e+00 
 1.12300000e-09  1.09960104e+00  1.28182492e+00 
 1.12500000e-09  1.10072413e+00  1.28073595e+00 
 1.12700000e-09  1.10188401e+00  1.27960584e+00 
 1.12900000e-09  1.10307869e+00  1.27843662e+00 
 1.13100000e-09  1.10430646e+00  1.27723023e+00 
 1.13300000e-09  1.10556605e+00  1.27598827e+00 
 1.13500000e-09  1.10685669e+00  1.27471187e+00 
 1.13700000e-09  1.10817803e+00  1.27340173e+00 
 1.13900000e-09  1.10952995e+00  1.27205821e+00 
 1.14100000e-09  1.11091234e+00  1.27068152e+00 
 1.14300000e-09  1.11232496e+00  1.26927196e+00 
 1.14500000e-09  1.11376731e+00  1.26782999e+00 
 1.14700000e-09  1.11523867e+00  1.26635631e+00 
 1.14900000e-09  1.11673814e+00  1.26485180e+00 
 1.15100000e-09  1.11826482e+00  1.26331745e+00 
 1.15300000e-09  1.11981791e+00  1.26175417e+00 
 1.15500000e-09  1.12139683e+00  1.26016269e+00 
 1.15700000e-09  1.12300125e+00  1.25854353e+00 
 1.15900000e-09  1.12463103e+00  1.25689695e+00 
 1.16100000e-09  1.12628616e+00  1.25522309e+00 
 1.16300000e-09  1.12796664e+00  1.25352198e+00 
 1.16500000e-09  1.12967238e+00  1.25179371e+00 
 1.16700000e-09  1.13140317e+00  1.25003849e+00 
 1.16900000e-09  1.13315860e+00  1.24825668e+00 
 1.17100000e-09  1.13493816e+00  1.24644879e+00 
 1.17300000e-09  1.13674121e+00  1.24461543e+00 
 1.17500000e-09  1.13856709e+00  1.24275728e+00 
 1.17700000e-09  1.14041512e+00  1.24087504e+00 
 1.17900000e-09  1.14228464e+00  1.23896941e+00 
 1.18100000e-09  1.14417500e+00  1.23704108e+00 
 1.18300000e-09  1.14608549e+00  1.23509079e+00 
 1.18500000e-09  1.14801538e+00  1.23311933e+00 
 1.18700000e-09  1.14996384e+00  1.23112755e+00 
 1.18900000e-09  1.15193001e+00  1.22911638e+00 
 1.19100000e-09  1.15391300e+00  1.22708679e+00 
 1.19300000e-09  1.15591195e+00  1.22503973e+00 
 1.19500000e-09  1.15792607e+00  1.22297609e+00 
 1.19700000e-09  1.15995469e+00  1.22089663e+00 
 1.19850000e-09  1.16148536e+00  1.21932701e+00 
 1.20000000e-09  1.16302371e+00  1.21774906e+00 
 1.20020000e-09  1.16322947e+00  1.21753797e+00 
 1.20060000e-09  1.16364125e+00  1.21711551e+00 
 1.20140000e-09  1.16446640e+00  1.21626886e+00 
 1.20300000e-09  1.16612305e+00  1.21456869e+00 
 1.20500000e-09  1.16820561e+00  1.21243081e+00 
 1.20700000e-09  1.17030102e+00  1.21027907e+00 
 1.20900000e-09  1.17240901e+00  1.20811378e+00 
 1.21100000e-09  1.17452924e+00  1.20593530e+00 
 1.21300000e-09  1.17666129e+00  1.20374406e+00 
 1.21500000e-09  1.17880465e+00  1.20154059e+00 
 1.21700000e-09  1.18095877e+00  1.19932547e+00 
 1.21900000e-09  1.18312309e+00  1.19709930e+00 
 1.22100000e-09  1.18529703e+00  1.19486268e+00 
 1.22300000e-09  1.18748003e+00  1.19261618e+00 
 1.22500000e-09  1.18967159e+00  1.19036036e+00 
 1.22700000e-09  1.19187123e+00  1.18809571e+00 
 1.22900000e-09  1.19407849e+00  1.18582271e+00 
 1.23100000e-09  1.19629295e+00  1.18354185e+00 
 1.23300000e-09  1.19851413e+00  1.18125365e+00 
 1.23500000e-09  1.20074145e+00  1.17895880e+00 
 1.23700000e-09  1.20297411e+00  1.17665828e+00 
 1.23900000e-09  1.20521092e+00  1.17435357e+00 
 1.24100000e-09  1.20745003e+00  1.17204700e+00 
 1.24300000e-09  1.20968859e+00  1.16974210e+00 
 1.24500000e-09  1.21192235e+00  1.16744413e+00 
 1.24700000e-09  1.21414525e+00  1.16516050e+00 
 1.24900000e-09  1.21634892e+00  1.16290128e+00 
 1.25100000e-09  1.21852240e+00  1.16067945e+00 
 1.25300000e-09  1.22065201e+00  1.15851094e+00 
 1.25500000e-09  1.22272144e+00  1.15641432e+00 
 1.25700000e-09  1.22471229e+00  1.15441004e+00 
 1.25900000e-09  1.22660487e+00  1.15251932e+00 
 1.26100000e-09  1.22837946e+00  1.15076265e+00 
 1.26300000e-09  1.23001767e+00  1.14915820e+00 
 1.26500000e-09  1.23150401e+00  1.14772020e+00 
 1.26700000e-09  1.23282726e+00  1.14645769e+00 
 1.26900000e-09  1.23398143e+00  1.14537364e+00 
 1.27100000e-09  1.23496629e+00  1.14446494e+00 
 1.27300000e-09  1.23578712e+00  1.14372289e+00 
 1.27500000e-09  1.23645389e+00  1.14313453e+00 
 1.27700000e-09  1.23697982e+00  1.14268428e+00 
 1.27900000e-09  1.23737965e+00  1.14235594e+00 
 1.28100000e-09  1.23766781e+00  1.14213444e+00 
 1.28300000e-09  1.23785693e+00  1.14200728e+00 
 1.28500000e-09  1.23795675e+00  1.14196538e+00 
 1.28700000e-09  1.23797370e+00  1.14200315e+00 
 1.28900000e-09  1.23791118e+00  1.14211806e+00 
 1.29100000e-09  1.23777028e+00  1.14230960e+00 
 1.29300000e-09  1.23755086e+00  1.14257813e+00 
 1.29500000e-09  1.23725267e+00  1.14292372e+00 
 1.29700000e-09  1.23687630e+00  1.14334535e+00 
 1.29900000e-09  1.23642371e+00  1.14384047e+00 
 1.30100000e-09  1.23589832e+00  1.14440510e+00 
 1.30300000e-09  1.23530473e+00  1.14503422e+00 
 1.30500000e-09  1.23464808e+00  1.14572252e+00 
 1.30700000e-09  1.23393338e+00  1.14646506e+00 
 1.30900000e-09  1.23316490e+00  1.14725781e+00 
 1.31100000e-09  1.23234581e+00  1.14809795e+00 
 1.31300000e-09  1.23147811e+00  1.14898383e+00 
 1.31500000e-09  1.23056282e+00  1.14991468e+00 
 1.31700000e-09  1.22960045e+00  1.15089016e+00 
 1.31900000e-09  1.22859139e+00  1.15190990e+00 
 1.32100000e-09  1.22753636e+00  1.15297313e+00 
 1.32300000e-09  1.22643663e+00  1.15407850e+00 
 1.32500000e-09  1.22529399e+00  1.15522413e+00 
 1.32700000e-09  1.22411067e+00  1.15640779e+00 
 1.32900000e-09  1.22288899e+00  1.15762721e+00 
 1.33100000e-09  1.22163111e+00  1.15888033e+00 
 1.33300000e-09  1.22033878e+00  1.16016555e+00 
 1.33500000e-09  1.21901329e+00  1.16148173e+00 
 1.33700000e-09  1.21765542e+00  1.16282821e+00 
 1.33900000e-09  1.21626568e+00  1.16420457e+00 
 1.34100000e-09  1.21484446e+00  1.16561047e+00 
 1.34300000e-09  1.21339226e+00  1.16704544e+00 
 1.34500000e-09  1.21190977e+00  1.16850881e+00 
 1.34700000e-09  1.21039793e+00  1.16999966e+00 
 1.34900000e-09  1.20885785e+00  1.17151691e+00 
 1.35100000e-09  1.20729069e+00  1.17305945e+00 
 1.35300000e-09  1.20569752e+00  1.17462627e+00 
 1.35500000e-09  1.20407922e+00  1.17621655e+00 
 1.35700000e-09  1.20243639e+00  1.17782973e+00 
 1.35900000e-09  1.20076941e+00  1.17946547e+00 
 1.36100000e-09  1.19907852e+00  1.18112357e+00 
 1.36300000e-09  1.19736389e+00  1.18280386e+00 
 1.36500000e-09  1.19562575e+00  1.18450613e+00 
 1.36700000e-09  1.19386447e+00  1.18623001e+00 
 1.36900000e-09  1.19208059e+00  1.18797501e+00 
 1.37100000e-09  1.19027477e+00  1.18974049e+00 
 1.37300000e-09  1.18844777e+00  1.19152569e+00 
 1.37500000e-09  1.18660043e+00  1.19332985e+00 
 1.37700000e-09  1.18473357e+00  1.19515217e+00 
 1.37900000e-09  1.18284801e+00  1.19699187e+00 
 1.38100000e-09  1.18094457e+00  1.19884817e+00 
 1.38300000e-09  1.17902410e+00  1.20072029e+00 
 1.38500000e-09  1.17708750e+00  1.20260737e+00 
 1.38700000e-09  1.17513574e+00  1.20450851e+00 
 1.38900000e-09  1.17316985e+00  1.20642276e+00 
 1.39100000e-09  1.17119087e+00  1.20834913e+00 
 1.39300000e-09  1.16919982e+00  1.21028665e+00 
 1.39500000e-09  1.16719761e+00  1.21223444e+00 
 1.39700000e-09  1.16518506e+00  1.21419173e+00 
 1.39850000e-09  1.16366923e+00  1.21566555e+00 
 1.40000000e-09  1.16214816e+00  1.21714412e+00 
 1.40020000e-09  1.16194491e+00  1.21734166e+00 
 1.40060000e-09  1.16153825e+00  1.21773689e+00 
 1.40140000e-09  1.16072387e+00  1.21852833e+00 
 1.40300000e-09  1.15909090e+00  1.22011496e+00 
 1.40500000e-09  1.15704203e+00  1.22210513e+00 
 1.40700000e-09  1.15498491e+00  1.22410270e+00 
 1.40900000e-09  1.15291989e+00  1.22610735e+00 
 1.41100000e-09  1.15084736e+00  1.22811870e+00 
 1.41300000e-09  1.14876783e+00  1.23013631e+00 
 1.41500000e-09  1.14668185e+00  1.23215967e+00 
 1.41700000e-09  1.14459002e+00  1.23418821e+00 
 1.41900000e-09  1.14249298e+00  1.23622134e+00 
 1.42100000e-09  1.14039132e+00  1.23825847e+00 
 1.42300000e-09  1.13828565e+00  1.24029903e+00 
 1.42500000e-09  1.13617650e+00  1.24234251e+00 
 1.42700000e-09  1.13406437e+00  1.24438841e+00 
 1.42900000e-09  1.13194974e+00  1.24643628e+00 
 1.43100000e-09  1.12983310e+00  1.24848571e+00 
 1.43300000e-09  1.12771499e+00  1.25053627e+00 
 1.43500000e-09  1.12559614e+00  1.25258751e+00 
 1.43700000e-09  1.12347758e+00  1.25463880e+00 
 1.43900000e-09  1.12136089e+00  1.25668924e+00 
 1.44100000e-09  1.11924851e+00  1.25873743e+00 
 1.44300000e-09  1.11714411e+00  1.26078119e+00 
 1.44500000e-09  1.11505309e+00  1.26281717e+00 
 1.44700000e-09  1.11298300e+00  1.26484044e+00 
 1.44900000e-09  1.11094393e+00  1.26684410e+00 
 1.45100000e-09  1.10894877e+00  1.26881891e+00 
 1.45300000e-09  1.10701311e+00  1.27075307e+00 
 1.45500000e-09  1.10515492e+00  1.27263230e+00 
 1.45700000e-09  1.10339372e+00  1.27444016e+00 
 1.45900000e-09  1.10174940e+00  1.27615873e+00 
 1.46100000e-09  1.10024081e+00  1.27776968e+00 
 1.46300000e-09  1.09888415e+00  1.27925554e+00 
 1.46500000e-09  1.09769149e+00  1.28060111e+00 
 1.46700000e-09  1.09666965e+00  1.28179482e+00 
 1.46900000e-09  1.09581949e+00  1.28282983e+00 
 1.47100000e-09  1.09513600e+00  1.28370459e+00 
 1.47300000e-09  1.09460901e+00  1.28442284e+00 
 1.47500000e-09  1.09422452e+00  1.28499302e+00 
 1.47700000e-09  1.09396648e+00  1.28542701e+00 
 1.47900000e-09  1.09381864e+00  1.28573856e+00 
 1.48100000e-09  1.09376633e+00  1.28594158e+00 
 1.48300000e-09  1.09379775e+00  1.28604859e+00 
 1.48500000e-09  1.09390464e+00  1.28606959e+00 
 1.48700000e-09  1.09408230e+00  1.28601151e+00 
 1.48900000e-09  1.09432895e+00  1.28587825e+00 
 1.49100000e-09  1.09464468e+00  1.28567134e+00 
 1.49300000e-09  1.09503029e+00  1.28539084e+00 
 1.49500000e-09  1.09548612e+00  1.28503646e+00 
 1.49700000e-09  1.09601131e+00  1.28460849e+00 
 1.49900000e-09  1.09660343e+00  1.28410841e+00 
 1.50100000e-09  1.09725865e+00  1.28353907e+00 
 1.50300000e-09  1.09797224e+00  1.28290453e+00 
 1.50500000e-09  1.09873920e+00  1.28220947e+00 
 1.50700000e-09  1.09955503e+00  1.28145860e+00 
 1.50900000e-09  1.10041622e+00  1.28065602e+00 
 1.51100000e-09  1.10132047e+00  1.27980483e+00 
 1.51300000e-09  1.10226662e+00  1.27890700e+00 
 1.51500000e-09  1.10325433e+00  1.27796353e+00 
 1.51700000e-09  1.10428364e+00  1.27697481e+00 
 1.51900000e-09  1.10535446e+00  1.27594105e+00 
 1.52100000e-09  1.10646626e+00  1.27486269e+00 
 1.52300000e-09  1.10761792e+00  1.27374066e+00 
 1.52500000e-09  1.10880776e+00  1.27257643e+00 
 1.52700000e-09  1.11003380e+00  1.27137189e+00 
 1.52900000e-09  1.11129404e+00  1.27012912e+00 
 1.53100000e-09  1.11258673e+00  1.26885007e+00 
 1.53300000e-09  1.11391055e+00  1.26753636e+00 
 1.53500000e-09  1.11526472e+00  1.26618913e+00 
 1.53700000e-09  1.11664882e+00  1.26480909e+00 
 1.53900000e-09  1.11806271e+00  1.26339661e+00 
 1.54100000e-09  1.11950626e+00  1.26195192e+00 
 1.54300000e-09  1.12097920e+00  1.26047535e+00 
 1.54500000e-09  1.12248102e+00  1.25896738e+00 
 1.54700000e-09  1.12401096e+00  1.25742874e+00 
 1.54900000e-09  1.12556812e+00  1.25586036e+00 
 1.55100000e-09  1.12715155e+00  1.25426324e+00 
 1.55300000e-09  1.12876044e+00  1.25263832e+00 
 1.55500000e-09  1.13039417e+00  1.25098635e+00 
 1.55700000e-09  1.13205237e+00  1.24930786e+00 
 1.55900000e-09  1.13373486e+00  1.24760314e+00 
 1.56100000e-09  1.13544162e+00  1.24587233e+00 
 1.56300000e-09  1.13717261e+00  1.24411548e+00 
 1.56500000e-09  1.13892775e+00  1.24233271e+00 
 1.56700000e-09  1.14070677e+00  1.24052426e+00 
 1.56900000e-09  1.14250928e+00  1.23869050e+00 
 1.57100000e-09  1.14433472e+00  1.23683197e+00 
 1.57300000e-09  1.14618246e+00  1.23494932e+00 
 1.57500000e-09  1.14805180e+00  1.23304325e+00 
 1.57700000e-09  1.14994205e+00  1.23111449e+00 
 1.57900000e-09  1.15185252e+00  1.22916375e+00 
 1.58100000e-09  1.15378253e+00  1.22719176e+00 
 1.58300000e-09  1.15573136e+00  1.22519927e+00 
 1.58500000e-09  1.15769825e+00  1.22318710e+00 
 1.58700000e-09  1.15968237e+00  1.22115614e+00 
 1.58900000e-09  1.16168282e+00  1.21910732e+00 
 1.59100000e-09  1.16369870e+00  1.21704164e+00 
 1.59300000e-09  1.16572913e+00  1.21496005e+00 
 1.59500000e-09  1.16777329e+00  1.21286346e+00 
 1.59700000e-09  1.16983050e+00  1.21075262e+00 
 1.59850000e-09  1.17138165e+00  1.20916053e+00 
 1.60000000e-09  1.17293965e+00  1.20756099e+00 
 1.60020000e-09  1.17314795e+00  1.20734710e+00 
 1.60060000e-09  1.17356479e+00  1.20691906e+00 
 1.60140000e-09  1.17439990e+00  1.20606145e+00 
 1.60300000e-09  1.17607571e+00  1.20434016e+00 
 1.60500000e-09  1.17818084e+00  1.20217731e+00 
 1.60700000e-09  1.18029727e+00  1.20000222e+00 
 1.60900000e-09  1.18242472e+00  1.19781521e+00 
 1.61100000e-09  1.18456284e+00  1.19561665e+00 
 1.61300000e-09  1.18671120e+00  1.19340699e+00 
 1.61500000e-09  1.18886929e+00  1.19118676e+00 
 1.61700000e-09  1.19103657e+00  1.18895655e+00 
 1.61900000e-09  1.19321244e+00  1.18671696e+00 
 1.62100000e-09  1.19539632e+00  1.18446860e+00 
 1.62300000e-09  1.19758768e+00  1.18221205e+00 
 1.62500000e-09  1.19978597e+00  1.17994786e+00 
 1.62700000e-09  1.20199071e+00  1.17767653e+00 
 1.62900000e-09  1.20420147e+00  1.17539854e+00 
 1.63100000e-09  1.20641780e+00  1.17311434e+00 
 1.63300000e-09  1.20863928e+00  1.17082441e+00 
 1.63500000e-09  1.21086543e+00  1.16852930e+00 
 1.63700000e-09  1.21309568e+00  1.16622971e+00 
 1.63900000e-09  1.21532926e+00  1.16392659e+00 
 1.64100000e-09  1.21756507e+00  1.16162132e+00 
 1.64300000e-09  1.21980155e+00  1.15931593e+00 
 1.64500000e-09  1.22203644e+00  1.15701329e+00 
 1.64700000e-09  1.22426657e+00  1.15471738e+00 
 1.64900000e-09  1.22648766e+00  1.15243351e+00 
 1.65100000e-09  1.22869418e+00  1.15016844e+00 
 1.65300000e-09  1.23087923e+00  1.14793040e+00 
 1.65500000e-09  1.23303469e+00  1.14572890e+00 
 1.65700000e-09  1.23515138e+00  1.14357439e+00 
 1.65900000e-09  1.23721956e+00  1.14147761e+00 
 1.66100000e-09  1.23922948e+00  1.13944893e+00 
 1.66300000e-09  1.24117207e+00  1.13749748e+00 
 1.66500000e-09  1.24303969e+00  1.13563040e+00 
 1.66700000e-09  1.24482680e+00  1.13385212e+00 
 1.66900000e-09  1.24653045e+00  1.13216407e+00 
 1.67100000e-09  1.24815045e+00  1.13056454e+00 
 1.67300000e-09  1.24968937e+00  1.12904906e+00 
 1.67500000e-09  1.25115202e+00  1.12761098e+00 
 1.67700000e-09  1.25254488e+00  1.12624242e+00 
 1.67900000e-09  1.25387518e+00  1.12493519e+00 
 1.68100000e-09  1.25515009e+00  1.12368172e+00 
 1.68300000e-09  1.25637593e+00  1.12247577e+00 
 1.68500000e-09  1.25755767e+00  1.12131284e+00 
 1.68700000e-09  1.25869872e+00  1.12019019e+00 
 1.68900000e-09  1.25980099e+00  1.11910659e+00 
 1.69100000e-09  1.26086524e+00  1.11806180e+00 
 1.69300000e-09  1.26189158e+00  1.11705596e+00 
 1.69500000e-09  1.26288000e+00  1.11608903e+00 
 1.69700000e-09  1.26383085e+00  1.11516037e+00 
 1.69900000e-09  1.26474508e+00  1.11426856e+00 
 1.70100000e-09  1.26562433e+00  1.11341144e+00 
 1.70300000e-09  1.26647081e+00  1.11258637e+00 
 1.70500000e-09  1.26728706e+00  1.11179060e+00 
 1.70700000e-09  1.26807556e+00  1.11102157e+00 
 1.70900000e-09  1.26883850e+00  1.11027724e+00 
 1.71100000e-09  1.26957756e+00  1.10955618e+00 
 1.71300000e-09  1.27029387e+00  1.10885756e+00 
 1.71500000e-09  1.27098806e+00  1.10818096e+00 
 1.71700000e-09  1.27166049e+00  1.10752619e+00 
 1.71900000e-09  1.27231140e+00  1.10689299e+00 
 1.72100000e-09  1.27294117e+00  1.10628090e+00 
 1.72300000e-09  1.27355037e+00  1.10568914e+00 
 1.72500000e-09  1.27413985e+00  1.10511669e+00 
 1.72700000e-09  1.27471065e+00  1.10456239e+00 
 1.72900000e-09  1.27526389e+00  1.10402505e+00 
 1.73100000e-09  1.27580065e+00  1.10350364e+00 
 1.73300000e-09  1.27632181e+00  1.10299736e+00 
 1.73500000e-09  1.27682805e+00  1.10250568e+00 
 1.73700000e-09  1.27731982e+00  1.10202829e+00 
 1.73900000e-09  1.27779738e+00  1.10156500e+00 
 1.74100000e-09  1.27826095e+00  1.10111563e+00 
 1.74300000e-09  1.27871073e+00  1.10067994e+00 
 1.74500000e-09  1.27914702e+00  1.10025758e+00 
 1.74700000e-09  1.27957022e+00  1.09984808e+00 
 1.74900000e-09  1.27998082e+00  1.09945090e+00 
 1.75100000e-09  1.28037934e+00  1.09906552e+00 
 1.75300000e-09  1.28076629e+00  1.09869145e+00 
 1.75500000e-09  1.28114206e+00  1.09832835e+00 
 1.75700000e-09  1.28150697e+00  1.09797600e+00 
 1.75900000e-09  1.28186120e+00  1.09763429e+00 
 1.76100000e-09  1.28220484e+00  1.09730319e+00 
 1.76300000e-09  1.28253794e+00  1.09698266e+00 
 1.76500000e-09  1.28286056e+00  1.09667262e+00 
 1.76700000e-09  1.28317279e+00  1.09637294e+00 
 1.76900000e-09  1.28347480e+00  1.09608340e+00 
 1.77100000e-09  1.28376681e+00  1.09580373e+00 
 1.77300000e-09  1.28404909e+00  1.09553359e+00 
